Number,Lemma,imageability,emotional_valence,is_profane
32877,прилететь,,,
6040,вылететь,,,
44411,улететь,,,
4080,взлететь,,,
20733,налет,,,
1652,бежать,,,
28826,побежать,,,
1615,бегать,,,
12905,избежать,,,
43843,убежать,,,
21978,неизбежный,,,
28813,побег,,,
37950,сбежать,,,
12902,избегать,,,
21976,неизбежно,,,
34271,простить,,,
34273,просто,,,
34597,прощать,,,
34598,прощаться,,,
30986,попросту,,,
22624,непростой,,,
34291,простота,,,
34600,прощение,,,
34595,прощание,,,
34318,простыня,,,
4604,вода,,,
4618,водка,,,
4621,водный,,,
29235,подводный,,,
4624,водоем,,,
4666,водяной,,,
20314,наводнение,,,
4617,водичка,,,
4660,водочка,,,
4661,водочный,,,
39663,смерть,,,
44480,умереть,,,
44507,умирать,,,
11452,замереть,,,
39659,смертный,,,
30689,помереть,,,
39656,смертельный,,,
2158,бессмертный,,,
11489,замирать,,,
18967,мертвец,,,
24101,обратиться,,,
20840,наоборот,,,
24105,обращаться,,,
24100,обратить,,,
24102,обратно,,,
24106,обращение,,,
24103,обратный,,,
24104,обращать,,,
24025,оборот,,,
24008,оборачиваться,,,
7689,государственный,,,
7690,государство,,,
7693,государь,,,
7688,государственность,,,
21692,негосударственный,,,
18787,межгосударственный,,,
7692,государыня,,,
7684,государев,,,
7685,государственник,,,
758,антигосударственный,,,
28487,пить,,,
6150,выпить,,,
28332,пиво,,,
34987,пьяный,,,
20885,напиток,,,
6139,выпивать,,,
20886,напиться,,,
30928,попить,,,
34983,пьянство,,,
6140,выпивка,,,
12506,земля,,,
12516,земной,,,
12486,земельный,,,
29355,подземный,,,
12507,земляк,,,
20573,наземный,,,
12511,землянка,,,
12512,земляной,,,
12517,земский,,,
29353,подземелье,,,
13629,интерес,,,
13633,интересный,,,
13632,интересно,,,
13634,интересовать,,,
13635,интересоваться,,,
30056,поинтересоваться,,,
11142,заинтересовать,,,
11141,заинтересованный,,,
11143,заинтересоваться,,,
22006,неинтересный,,,
16741,круг,,,
4894,вокруг,,,
16751,круглый,,,
24907,округ,,,
24920,окружающий,,,
24922,окружение,,,
24923,окружить,,,
24917,окружать,,,
16759,кругом,,,
24918,окружающее,,,
24606,однажды,,,
24589,одинаковый,,,
24594,одинокий,,,
24596,одиночество,,,
24607,однако,,,
11603,заодно,,,
24587,одинаково,,,
24597,одиночка,,,
24595,одиноко,,,
24599,одиночный,,,
45751,форма,,,
45767,формирование,,,
26676,оформление,,,
45769,формироваться,,,
26674,оформить,,,
45763,формальный,,,
41977,сформировать,,,
45768,формировать,,,
45760,формально,,,
45764,формат,,,
23186,низкий,,,
4528,вниз,,,
23175,нижний,,,
39835,снижение,,,
4529,внизу,,,
39839,снизу,,,
39836,снизить,,,
39833,снижать,,,
23167,ниже,,,
39834,снижаться,,,
22161,немного,,,
19518,множество,,,
19427,много,,,
22165,немножко,,,
20803,намного,,,
30815,понемногу,,,
35605,размножение,,,
35604,размножаться,,,
19517,множественный,,,
44527,умножение,,,
19651,молодой,,,
19415,младший,,,
19638,молодежь,,,
19652,молодость,,,
19641,молодец,,,
19409,младенец,,,
19639,молоденький,,,
22169,немолодой,,,
19647,молодняк,,,
19410,младенческий,,,
28816,победа,,,
1638,бедный,,,
1630,беда,,,
28820,победить,,,
43842,убедиться,,,
43841,убедить,,,
28817,победитель,,,
43846,убеждение,,,
43844,убеждать,,,
43849,убежденный,,,
32534,привезти,,,
28900,повезти,,,
3646,везти,,,
27545,перевозка,,,
4793,возить,,,
43920,увезти,,,
25835,отвезти,,,
4794,возиться,,,
32583,привозить,,,
5783,вывезти,,,
26720,охрана,,,
40488,сохранить,,,
40489,сохраниться,,,
40487,сохранение,,,
46394,хранить,,,
40492,сохранять,,,
46390,хранение,,,
26726,охранник,,,
46395,храниться,,,
31702,похороны,,,
5600,встреча,,,
5598,встретить,,,
5603,встречаться,,,
5599,встретиться,,,
5602,встречать,,,
20333,навстречу,,,
5605,встречный,,,
29016,повстречаться,,,
29015,повстречать,,,
5601,встречаемость,,,
5258,вперед,,,
32238,прежний,,,
32235,прежде,,,
5259,впереди,,,
27636,передний,,,
32204,предупредить,,,
32205,предупреждать,,,
32086,предок,,,
32208,предупреждение,,,
27644,передовой,,,
4426,власть,,,
4400,владелец,,,
4404,владеть,,,
4409,владыка,,,
4402,владение,,,
4423,властный,,,
24430,овладеть,,,
4420,властитель,,,
24428,овладевать,,,
4418,властвовать,,,
25982,отец,,,
25985,отечественный,,,
25986,отечество,,,
40263,соотечественник,,,
26572,отцовский,,,
26586,отчество,,,
26596,отчим,,,
26573,отцовство,,,
26594,отчизна,,,
5237,вотчина,,,
37284,российский,,,
37295,россиянин,,,
796,антироссийский,,,
34144,пророссийский,,,
47150,число,,,
47145,численность,,,
28109,перечислить,,,
2226,бесчисленный,,,
47149,числиться,,,
6527,вычислительный,,,
6528,вычислить,,,
28110,перечислять,,,
6524,вычисление,,,
28108,перечисленный,,,
16174,короткий,,,
32274,прекратить,,,
40136,сокращение,,,
8541,демократический,,,
8545,демократия,,,
16175,коротко,,,
16498,краткий,,,
22274,неоднократно,,,
40132,сократить,,,
32278,прекращение,,,
46089,хватать,,,
46091,хватить,,,
41982,схватить,,,
12235,захватить,,,
29851,подхватить,,,
26691,охватить,,,
12233,захват,,,
26692,охватывать,,,
28092,перехватить,,,
41983,схватиться,,,
37448,русский,,,
31156,по-русски,,,
22738,нерусский,,,
37432,рус,,,
37433,русак,,,
24137,обрусеть,,,
37452,русскость,,,
37437,русачок,,,
37440,русич,,,
37447,русски,,,
38957,система,,,
38966,системный,,,
29711,подсистема,,,
38959,систематизировать,,,
38965,системность,,,
38960,систематика,,,
38964,системно,,,
2149,бессистемный,,,
39225,скорый,,,
39205,скоро,,,
5516,вскоре,,,
39215,скорость,,,
44873,ускорение,,,
44877,ускорить,,,
39212,скоростной,,,
44875,ускоренный,,,
21130,наскоро,,,
44879,ускорять,,,
9553,дорога,,,
9557,дорогой,,,
9565,дорожка,,,
9569,дорожный,,,
32697,придорожный,,,
1746,бездорожье,,,
29582,подорожник,,,
9566,дорожник,,,
29581,подорожная,,,
46831,час,,,
46857,часы,,,
29862,подчас,,,
46836,часовой,,,
46834,часовня,,,
46832,часик,,,
46838,часок,,,
46837,часовщик,,,
46839,часом,,,
46833,часовенка,,,
14041,история,,,
14038,исторический,,,
14027,историк,,,
14037,исторически,,,
9302,доисторический,,,
32230,предыстория,,,
14026,историзм,,,
14040,историчность,,,
14033,историографический,,,
14039,историчка,,,
3667,великий,,,
43924,увеличение,,,
3692,величина,,,
43928,увеличить,,,
43929,увеличиться,,,
43926,увеличиваться,,,
43925,увеличивать,,,
3686,величайший,,,
3691,величие,,,
3690,величество,,,
9321,доклад,,,
39107,склад,,,
4350,вклад,,,
15030,кладбище,,,
39121,складываться,,,
15064,класть,,,
9325,докладывать,,,
4353,вкладывать,,,
32812,прикладной,,,
39110,складка,,,
2511,близкий,,,
2505,ближайший,,,
2512,близко,,,
32491,приближаться,,,
2507,ближний,,,
2521,близость,,,
32501,приблизиться,,,
2510,близкие,,,
32492,приближение,,,
32500,приблизить,,,
35299,развитие,,,
