Number,Lemma,imageability,emotional_valence,is_profane
20909,наполнить,4,3,0
30426,полнота,2,3,0
30411,полно,1,3,0
9518,дополнение,2,3,0
13913,исполниться,2,4,0
26085,открыть,4,3,0
26084,открытый,4,3,0
11316,закрыть,4,3,0
26076,открывать,4,3,0
16824,крыша,5,3,0
26079,открытие,3,4,0
26086,открыться,3,3,0
11315,закрытый,3,3,0
39293,скрывать,3,2,0
30208,покрыть,4,3,0
36025,раскрыть,3,3,0
26077,открываться,3,3,0
11311,закрывать,4,3,0
32851,прикрыть,4,3,0
39300,скрыть,3,2,0
16827,крышка,5,3,0
26067,откровенно,2,4,0
39301,скрыться,3,2,0
30207,покрытие,4,3,0
39299,скрытый,3,2,0
20711,накрыть,4,3,0
39294,скрываться,3,2,0
26081,открыто,1,4,0
26069,откровенный,3,4,0
26080,открытка,5,4,0
32848,прикрывать,3,3,0
39745,смотреть,4,3,0
31314,посмотреть,4,3,0
22807,несмотря,1,3,0
36252,рассматривать,2,3,0
32212,предусмотреть,1,3,0
36257,рассмотреть,2,3,0
36256,рассмотрение,1,3,0
36253,рассматриваться,1,3,0
32209,предусматривать,1,3,0
25604,осмотреть,3,3,0
32732,приехать,4,3,0
10227,ехать,4,3,0
29924,поехать,4,3,0
44241,уехать,4,3,0
10153,ездить,4,3,0
29918,поезд,5,3,0
32714,приезжать,4,3,0
29920,поездка,4,3,0
29891,подъезд,4,3,0
42075,съезд,3,3,0
44239,уезжать,4,3,0
32713,приезд,4,3,0
26634,отъезд,4,3,0
27659,переехать,4,3,0
5920,выехать,4,3,0
33761,проехать,4,3,0
29898,подъехать,4,3,0
5916,выезжать,4,3,0
42076,съездить,4,3,0
5914,выезд,4,3,0
21325,наука,1,4,0
21347,научный,1,3,0
45248,учиться,3,4,0
45229,ученый,3,4,0
45239,учитель,4,4,0
45223,ученик,4,3,0
45247,учить,3,3,0
13236,изучение,2,3,0
45221,учебный,2,3,0
24250,обучение,2,3,0
21335,научиться,3,4,0
13233,изучать,2,3,0
45222,учение,2,3,0
45235,училище,4,3,0
21334,научить,3,4,0
13238,изучить,2,3,0
45216,учебник,5,3,0
45240,учительница,4,4,0
45214,учеба,2,3,0
45213,учащийся,3,3,0
20279,наверное,1,3,0
3756,верить,2,4,0
3733,вера,2,4,0
43935,уверенный,2,4,0
28914,поверить,2,4,0
3773,верный,2,4,0
33509,проверить,3,3,0
33511,проверка,2,3,0
20278,наверно,1,3,0
20282,наверняка,1,3,0
3767,верно,1,4,0
43934,уверенность,1,4,0
33514,проверять,2,3,0
9192,доверие,2,4,0
3764,вернее,1,3,0
9206,доверять,2,4,0
43933,уверенно,1,4,0
43942,уверять,2,3,0
3770,верность,2,4,0
43936,уверить,2,3,0
21553,неверный,1,2,0
9823,друг,4,5,0
3604,вдруг,1,3,0
29675,подруга,4,5,0
9825,дружба,3,5,0
9837,дружить,3,4,0
9831,дружеский,2,4,0
29678,подружка,4,4,0
9840,дружно,2,4,0
9841,дружный,2,4,0
9839,дружка,3,4,0
30737,помнить,2,3,0
19419,мнение,1,3,0
5560,вспомнить,2,3,0
5558,вспоминать,2,3,0
20918,напоминать,2,3,0
40224,сомнение,1,2,0
5145,воспоминание,2,3,0
20919,напомнить,2,3,0
40223,сомневаться,1,2,0
11748,запомнить,2,3,0
44698,упомянуть,1,3,0
11749,запомниться,2,3,0
44695,упоминать,1,3,0
40228,сомнительный,1,2,0
20591,называть,2,3,0
20571,назвать,2,3,0
5939,вызвать,3,3,0
20568,название,2,3,0
5954,вызывать,3,3,0
20592,называться,1,3,0
12388,звать,3,3,0
29985,позвать,3,3,0
12386,звание,2,3,0
5949,вызов,2,3,0
26239,отозваться,2,3,0
32753,призвать,3,3,0
32778,призыв,2,3,0
32779,призывать,2,3,0
12953,известный,2,3,0
12951,известно,1,3,0
38030,сведение,1,3,0
12944,известие,2,3,0
39963,совесть,2,4,0
21984,неизвестный,1,3,0
21981,неизвестно,1,3,0
3628,ведомство,2,3,0
35253,разведка,3,3,0
3620,ведение,1,3,0
28942,повесть,3,3,0
21565,невеста,4,4,0
21539,неведомый,2,3,0
3639,вежливо,1,4,0
3870,весть,2,3,0
35258,разведчик,4,3,0
3619,ведать,1,3,0
10707,заведовать,1,3,0
28941,повестка,3,3,0
37378,рука,5,3,0
37466,ручка,5,3,0
37379,рукав,5,3,0
31165,поручить,2,3,0
31160,поручение,3,3,0
5419,вручить,3,4,0
37468,ручной,4,3,0
31162,поручик,4,3,0
6274,выручить,3,4,0
6275,выручка,1,3,0
9897,думать,1,3,0
29834,подумать,1,3,0
32699,придумать,2,4,0
9896,дума,3,3,0
11040,задуматься,2,3,0
11046,задумываться,2,3,0
11039,задумать,1,3,0
32703,придумывать,2,4,0
9898,думаться,1,3,0
5904,выдумать,2,3,0
43869,убить,4,1,0
2646,боевой,4,2,0
2670,бой,4,2,0
2362,бить,5,2,0
9133,добиться,2,4,0
43862,убийство,5,1,0
43855,убивать,4,1,0
2658,боец,4,3,0
35207,разбить,4,2,0
43863,убийца,4,1,0
2364,биться,4,2,0
2644,боевик,4,2,0
37964,сбить,4,2,0
9129,добиваться,2,4,0
27492,перебить,4,2,0
10617,забить,4,3,0
2354,битва,5,2,0
20228,набить,4,2,0
5748,выбить,4,2,0
33460,пробить,4,2,0
46370,хотеть,1,3,0
46371,хотеться,1,3,0
12267,захотеть,1,3,0
26708,охота,4,3,0
12268,захотеться,1,3,0
26714,охотно,1,4,0
26711,охотник,4,3,0
26713,охотничий,3,3,0
23103,нехотя,1,2,0
22374,неохотно,1,2,0
7571,город,5,3,0
7739,гражданин,3,3,0
7742,гражданский,1,3,0
7580,городской,3,3,0
7579,городок,4,3,0
20395,награда,4,4,0
24503,огород,5,3,0
20396,наградить,3,4,0
24521,ограда,5,3,0
7747,гражданство,1,3,0
6425,выступать,3,3,0
31448,поступить,2,3,0
32421,преступление,3,1,0
6428,выступление,4,3,0
31446,поступать,2,3,0
6427,выступить,3,3,0
21237,наступить,3,3,0
5618,вступить,2,3,0
31451,поступок,2,3,0
21236,наступать,4,3,0
5615,вступать,2,3,0
9637,доступный,2,4,0
32422,преступник,3,1,0
9634,доступ,2,3,0
41649,ступень,4,3,0
21238,наступление,4,2,0
33242,приступить,2,3,0
5620,вступление,2,3,0
41650,ступенька,5,3,0
31450,поступление,2,3,0
45011,уступать,2,3,0
32426,преступный,2,1,0
45012,уступить,2,3,0
33240,приступ,3,2,0
26484,отступать,4,2,0
26486,отступить,4,2,0
41647,ступать,4,3,0
31185,порядок,2,4,0
37569,рядом,1,3,0
37561,ряд,3,3,0
5423,вряд,1,3,0
36124,распоряжение,2,3,0
26399,отряд,4,3,0
21093,наряду,1,3,0
29689,подряд,1,3,0
37566,рядовой,3,3,0
39808,снаряд,5,2,0
35796,разряд,3,3,0
21088,наряд,4,3,0
36121,распорядиться,2,3,0
20949,например,1,3,0
18935,мера,2,3,0
32915,пример,2,3,0
35579,размер,2,3,0
20789,намерение,1,3,0
13100,измерение,2,3,0
20788,намерен,1,3,0
20787,намереваться,1,3,0
47219,чрезмерный,1,2,0
18956,мерка,4,3,0
8578,день,4,3,0
9107,дневник,5,3,0
9109,дневной,2,3,0
24395,обыденный,1,3,0
8570,денек,4,4,0
9105,дневальный,3,3,0
24394,обыденность,1,2,0
9108,дневниковый,3,3,0
8577,денщик,3,3,0
8575,денно,1,3,0
13091,изменение,1,3,0
32908,применение,1,3,0
13093,измениться,1,3,0
13092,изменить,1,2,0
18933,менять,2,3,0
18934,меняться,2,3,0
39643,смена,3,3,0
23864,обмен,2,3,0
27799,перемена,3,3,0
32913,применять,2,3,0
11447,заменить,2,3,0
32914,применяться,1,3,0
11444,замена,2,3,0
26160,отменить,2,2,0
39644,сменить,2,3,0
32912,применить,2,3,0
26159,отмена,2,2,0
13098,изменять,1,2,0
21993,неизменный,1,3,0
30686,поменять,2,3,0
37041,решение,1,3,0
37049,решить,1,3,0
37038,решать,1,3,0
35764,разрешение,2,3,0
35767,разрешить,2,3,0
37050,решиться,1,3,0
37046,решительно,1,4,0
37039,решаться,1,3,0
37048,решительный,2,4,0
37040,решающий,2,3,0
35761,разрешать,2,3,0
41739,суд,3,2,0
41776,судьба,2,3,0
41748,судебный,2,3,0
41754,судить,2,2,0
41778,судья,4,3,0
24197,обсуждать,1,3,0
24199,обсуждение,1,3,0
36310,рассуждать,1,3,0
24196,обсудить,1,3,0
36311,рассуждение,1,3,0
24198,обсуждаться,1,3,0
25750,осудить,2,1,0
41791,суждение,1,3,0
8635,держать,4,3,0
40046,содержание,2,3,0
29298,поддержка,2,4,0
40052,содержать,2,3,0
8636,держаться,3,3,0
29296,поддерживать,2,4,0
5890,выдержать,3,3,0
29295,поддержать,2,4,0
40053,содержаться,1,3,0
11000,задержать,3,2,0
44152,удержаться,3,3,0
44151,удержать,3,3,0
8630,держава,3,3,0
44154,удерживать,3,3,0
38387,сдерживать,2,3,0
29294,поддержание,1,3,0
32689,придерживаться,1,3,0
11001,задержаться,2,2,0
41561,строительство,4,3,0
31433,построить,4,3,0
45007,устроить,2,3,0
21226,настроение,3,3,0
45009,устройство,4,3,0
44984,устраивать,2,3,0
41564,строй,4,3,0
41560,строительный,3,3,0
31432,построение,3,3,0
41563,строиться,3,3,0
41555,строение,4,3,0
28042,перестройка,2,3,0
45008,устроиться,2,4,0
41558,строитель,4,3,0
31435,постройка,4,3,0
41572,стройный,4,4,0
21229,настроить,3,3,0
6419,выстроить,3,3,0
41963,существовать,1,3,0
26494,отсутствие,1,2,0
41913,суть,1,3,0
41962,существование,1,3,0
41961,существо,4,3,0
33252,присутствовать,2,3,0
25766,осуществлять,1,3,0
33251,присутствие,2,3,0
41959,существенный,1,3,0
25767,осуществляться,1,3,0
41967,сущность,1,3,0
25765,осуществление,1,3,0
26495,отсутствовать,1,2,0
25763,осуществить,1,3,0
33256,присущий,1,3,0
18072,любить,3,5,0
18082,любовь,4,5,0
18067,любимый,3,5,0
18069,любитель,3,4,0
30649,полюбить,3,5,0
18081,любовный,3,4,0
18077,любоваться,3,4,0
4458,влюбиться,4,5,0
18078,любовник,4,2,0
18079,любовница,4,2,0
9389,должен,1,3,0
9364,долг,2,3,0
9396,должность,2,3,0
9393,должно,1,3,0
9395,должностной,1,3,0
9392,должник,3,2,0
11021,задолженность,1,2,0
9397,должный,1,3,0
9394,должное,1,3,0
24678,одолжить,2,4,0
6338,высокий,4,3,0
6435,высший,2,4,0
6385,высота,4,3,0
29030,повышение,2,4,0
6339,высоко,2,3,0
32007,превышать,2,3,0
29031,повышенный,2,3,0
29026,повысить,2,4,0
21663,невысокий,3,3,0
29028,повышать,2,4,0
30903,попасть,3,3,0
11626,западный,2,3,0
44647,упасть,4,2,0
11615,запад,4,3,0
26860,падать,4,2,0
34059,пропасть,5,1,0
30895,попадать,3,3,0
26863,падение,4,2,0
30904,попасться,3,2,0
39997,совпадать,1,3,0
6130,выпасть,3,2,0
20848,нападение,4,1,0
30896,попадаться,3,2,0
34053,пропадать,3,2,0
27236,пасть,4,2,0
39998,совпадение,1,3,0
37300,рост,2,4,0
4858,возраст,1,3,0
36355,расти,4,4,0
36342,растение,5,3,0
26340,отрасль,2,3,0
6245,вырасти,4,4,0
4114,взрослый,3,3,0
29673,подросток,4,3,0
4861,возрасти,2,4,0
4860,возрастать,2,4,0
9414,дом,5,4,0
9444,домой,4,4,0
9415,дома,4,4,0
9417,домашний,3,4,0
9420,домик,5,4,0
1743,бездомный,3,1,0
9439,домовой,4,3,0
9416,домашние,3,3,0
9430,домишко,5,2,0
29570,по-домашнему,2,4,0
26766,очень,1,3,0
26767,очень-очень,1,3,0
26800,оч-чень,1,3,0
25047,о-очень,1,3,0
29991,позволять,1,3,0
9218,довольно,1,3,0
29990,позволить,1,3,0
4987,воля,2,4,0
44199,удовольствие,4,5,0
9220,довольный,3,4,0
3664,велеть,2,3,0
21619,невольно,1,3,0
21756,недовольный,2,2,0
4976,вольный,2,4,0
43981,уволить,3,1,0
22127,нельзя,1,2,0
13919,использовать,2,3,0
